order_id,order_date,region,sales_rep,customer_segment,product_category,product_name,unit_price,units_sold,discount_pct,revenue,cogs,daily_target
ORD-109114,2025-05-06,Northeast,Marcus Thompson,Corporate,Home & Garden,Throw Blanket,418.88,2,0.0,837.76,618.89,1333.33
ORD-106445,2025-08-18,West,Chen Wei,Small Business,Home & Garden,Tool Kit,319.79,5,0.05,1519.0,935.73,1266.67
ORD-103967,2025-01-13,Southeast,James O'Brien,Corporate,Apparel,Polo Shirt,128.09,4,0.05,486.74,286.22,1133.33
ORD-101428,2025-09-23,West,Chen Wei,Consumer,Electronics,Smart Watch,206.0,3,0.0,618.0,534.95,1400.0
ORD-111017,2025-12-11,Northeast,Marcus Thompson,Corporate,Sports,Yoga Mat,173.51,11,0.0,1908.61,1214.12,1933.33
ORD-102520,2025-10-26,Midwest,David Kim,Consumer,Office Supplies,Desk Organizer,105.87,4,0.05,402.31,258.41,1466.67
ORD-108033,2025-02-18,West,Chen Wei,Corporate,Home & Garden,LED Desk Lamp,303.73,3,0.05,865.63,502.72,1066.67
ORD-110423,2025-05-16,Midwest,Aisha Patel,Consumer,Home & Garden,Candle Set,388.01,1,0.0,388.01,238.64,1333.33
ORD-111922,2025-02-05,Northeast,Priya Sharma,Small Business,Electronics,Webcam,108.73,6,0.0,652.38,501.04,1066.67
ORD-100448,2025-06-19,West,Ryan Mitchell,Corporate,Apparel,Sunglasses,185.97,15,0.15,2371.12,1343.86,1400.0
ORD-110244,2025-04-04,West,Ryan Mitchell,Consumer,Apparel,Polo Shirt,91.38,2,0.05,173.62,76.83,1266.67
ORD-109476,2025-12-25,Northeast,Priya Sharma,Consumer,Office Supplies,Ergonomic Mouse,88.07,5,0.15,374.3,298.27,1933.33
ORD-105995,2025-09-22,Midwest,David Kim,Consumer,Electronics,Portable Charger,794.59,4,0.15,2701.61,2888.57,1400.0
ORD-109703,2025-11-25,West,Chen Wei,Consumer,Apparel,Polo Shirt,152.7,3,0.0,458.1,259.53,1733.33
ORD-103727,2025-02-09,Northeast,Priya Sharma,Corporate,Electronics,Bluetooth Speaker,502.83,13,0.05,6209.95,5282.73,1066.67
ORD-107353,2025-08-04,Southeast,James O'Brien,Small Business,Sports,Yoga Mat,141.52,10,0.0,1415.2,951.64,1266.67
ORD-108553,2025-06-13,Southeast,Sofia Rodriguez,Consumer,Home & Garden,LED Desk Lamp,378.35,2,0.0,756.7,475.77,1400.0
ORD-106279,2025-03-18,Midwest,Aisha Patel,Small Business,Home & Garden,Throw Blanket,420.42,4,0.1,1513.51,1016.72,1200.0
ORD-110792,2025-11-16,Midwest,David Kim,Small Business,Sports,Resistance Bands,166.44,7,0.05,1106.83,927.97,1733.33
ORD-107295,2025-12-09,Midwest,David Kim,Consumer,Electronics,Webcam,296.14,1,0.05,281.33,236.75,1933.33
ORD-109496,2025-07-06,Northeast,Marcus Thompson,Corporate,Electronics,Wireless Headphones,356.85,6,0.1,1926.99,1758.23,1333.33
ORD-106251,2025-03-07,Northeast,Priya Sharma,Corporate,Office Supplies,Desk Organizer,110.01,13,0.05,1358.62,688.85,1200.0
ORD-105926,2025-10-01,Southeast,James O'Brien,Corporate,Sports,Foam Roller,329.16,1,0.0,329.16,254.59,1466.67
ORD-102460,2025-12-14,Midwest,David Kim,Corporate,Sports,Dumbbells,303.72,8,0.1,2186.78,1682.7,1933.33
ORD-100022,2025-05-20,West,Chen Wei,Consumer,Electronics,Bluetooth Speaker,481.15,2,0.05,914.18,725.99,1333.33
ORD-102066,2025-03-24,West,Chen Wei,Small Business,Office Supplies,Desk Organizer,114.55,7,0.0,801.85,456.4,1200.0
ORD-101653,2025-05-24,West,Ryan Mitchell,Corporate,Electronics,Smart Watch,937.19,6,0.1,5060.83,4597.23,1333.33
ORD-108894,2025-01-02,Southeast,Sofia Rodriguez,Consumer,Electronics,Portable Charger,584.77,2,0.0,1169.54,933.38,1133.33
ORD-108706,2025-10-03,Midwest,David Kim,Consumer,Sports,Resistance Bands,58.25,3,0.05,166.01,135.2,1466.67
ORD-101376,2025-06-23,Midwest,Aisha Patel,Consumer,Sports,Dumbbells,131.38,3,0.0,394.14,238.62,1400.0
ORD-101724,2025-10-24,Northeast,Priya Sharma,Small Business,Apparel,Sunglasses,123.43,7,0.1,777.61,437.49,1466.67
ORD-103754,2025-04-13,Northeast,Priya Sharma,Corporate,Apparel,Baseball Cap,29.57,9,0.15,226.21,109.77,1266.67
ORD-108652,2025-04-06,Northeast,Priya Sharma,Small Business,Home & Garden,Plant Pot Set,97.09,6,0.05,553.41,427.32,1266.67
ORD-104183,2025-05-09,Northeast,Marcus Thompson,Small Business,Electronics,Wireless Headphones,581.19,6,0.05,3312.78,2745.99,1333.33
ORD-104082,2025-09-13,Northeast,Marcus Thompson,Consumer,Sports,Jump Rope,305.52,1,0.15,259.69,212.99,1400.0
ORD-108474,2025-11-10,Northeast,Marcus Thompson,Consumer,Sports,Yoga Mat,159.7,1,0.1,143.73,99.61,1733.33
ORD-106579,2025-08-28,Southwest,Carlos Mendez,Consumer,Apparel,Winter Jacket,129.87,2,0.0,259.74,138.4,1266.67
ORD-104558,2025-12-20,Southeast,James O'Brien,Consumer,Office Supplies,Planner,77.25,1,0.0,77.25,46.65,1933.33
ORD-103537,2025-05-05,Midwest,Aisha Patel,Consumer,Apparel,Joggers,139.48,4,0.0,557.92,317.58,1333.33
ORD-107003,2025-10-17,Southeast,James O'Brien,Small Business,Electronics,Smart Watch,268.61,8,0.05,2041.44,1803.08,1466.67
ORD-109560,2025-11-11,Northeast,Priya Sharma,Small Business,Apparel,Joggers,22.49,1,0.05,21.37,9.4,1733.33
ORD-111437,2025-12-21,West,Ryan Mitchell,Corporate,Apparel,Joggers,74.63,11,0.1,738.84,362.83,1933.33
ORD-109937,2025-09-22,,Aisha Patel,Consumer,Apparel,Joggers,132.28,4,0.15,449.75,260.93,1400.0
ORD-108789,2025-09-21,Southwest,Kwame Asante,Consumer,Apparel,Baseball Cap,159.11,3,0.05,453.46,307.26,1400.0
ORD-100646,2025-08-07,Midwest,Aisha Patel,Small Business,Home & Garden,LED Desk Lamp,301.79,3,0.05,860.1,598.39,1266.67
ORD-106381,2025-08-22,Southeast,James O'Brien,Corporate,Office Supplies,Pen Set,77.69,5,0.1,349.6,225.92,1266.67
ORD-107527,2025-08-15,Southeast,Sofia Rodriguez,Corporate,Sports,Yoga Mat,304.53,18,0.0,,4251.05,1266.67
ORD-111712,2025-10-13,Midwest,Aisha Patel,Small Business,Office Supplies,Planner,133.97,4,0.05,509.09,371.76,1466.67
ORD-107165,2025-01-02,Northeast,Priya Sharma,Consumer,Apparel,Polo Shirt,135.03,2,0.0,270.06,116.1,1133.33
ORD-110914,2025-11-16,Midwest,David Kim,Consumer,Office Supplies,Planner,74.62,3,0.0,223.86,136.79,1733.33
ORD-107697,2025-10-24,Northeast,Priya Sharma,Corporate,Sports,Water Bottle,208.38,1,0.0,208.38,144.5,1466.67
ORD-111361,2025-06-09,Northeast,Marcus Thompson,Corporate,Apparel,Joggers,94.89,16,0.15,1290.5,652.91,1400.0
ORD-104875,2025-09-28,Northeast,Priya Sharma,Consumer,Electronics,Portable Charger,951.62,3,0.05,2712.12,2597.34,1400.0
ORD-110375,2025-07-22,Southeast,Sofia Rodriguez,Consumer,Apparel,Running Shoes,92.35,5,0.05,438.66,262.79,1333.33
ORD-105341,2025-12-27,Southeast,James O'Brien,Consumer,Home & Garden,Plant Pot Set,159.23,3,0.15,406.04,266.28,1933.33
ORD-107031,2025-05-20,MIDWEST,David Kim,Consumer,Sports,Water Bottle,325.31,4,0.05,1236.18,879.33,1333.33
ORD-102160,2025-09-15,,Sofia Rodriguez,Small Business,Office Supplies,Pen Set,36.26,4,0.05,137.79,82.16,1400.0
ORD-100685,2025-08-07,West,Chen Wei,Consumer,Electronics,Portable Charger,457.74,3,0.1,1235.9,1196.02,1266.67
ORD-102461,2025-11-04,Midwest,David Kim,Small Business,Office Supplies,Desk Organizer,56.55,6,0.0,339.3,198.81,1733.33
ORD-107128,2025-05-16,West,Chen Wei,Small Business,Office Supplies,Whiteboard,77.08,10,0.0,770.8,392.26,1333.33
ORD-106267,2025-02-25,Midwest,Aisha Patel,Corporate,Electronics,Tablet,884.02,14,0.0,12376.28,9758.84,1066.67
ORD-104941,2025-06-10,Northeast,Priya Sharma,Corporate,Office Supplies,Whiteboard,78.3,5,0.0,391.5,251.17,1400.0
ORD-105946,2025-05-22,Southwest,Olivia Foster,Small Business,Office Supplies,Planner,77.74,4,0.0,310.96,187.26,1333.33
ORD-104583,2025-10-14,Southeast,James O'Brien,Consumer,Sports,Water Bottle,214.38,5,0.0,1071.9,811.68,1466.67
ORD-105784,2025-01-19,Northeast,Marcus Thompson,Consumer,Apparel,Winter Jacket,156.25,5,0.0,781.25,400.92,1133.33
ORD-107569,2025-01-14,West,Chen Wei,Consumer,Apparel,Baseball Cap,128.58,3,0.0,385.74,176.55,1133.33
ORD-110287,2025-02-16,Southwest,Emily Nakamura,Corporate,Electronics,Bluetooth Speaker,436.61,1,0.15,371.12,365.11,1066.67
ORD-100521,2025-06-04,Southeast,Sofia Rodriguez,Small Business,Apparel,Joggers,80.32,8,0.05,610.43,259.99,1400.0
ORD-108714,2025-12-21,Southeast,Sofia Rodriguez,Corporate,Sports,Dumbbells,272.33,7,0.05,1810.99,1294.68,1933.33
ORD-110783,2025-10-25,West,Chen Wei,Corporate,Office Supplies,Pen Set,9.93,3,0.15,25.32,18.02,1466.67
ORD-103983,2025-04-05,Southeast,James O'Brien,Consumer,Electronics,Portable Charger,181.66,5,0.0,908.3,750.15,1266.67
ORD-111547,2025-12-10,Southeast,James O'Brien,Consumer,Office Supplies,Pen Set,64.09,1,0.05,60.89,40.46,1933.33
ORD-100780,2025-10-06,Southwest,Emily Nakamura,Small Business,Home & Garden,Air Purifier,244.55,5,0.0,1222.75,725.02,1466.67
ORD-109924,2025-08-04,Northeast,Marcus Thompson,Consumer,Home & Garden,LED Desk Lamp,29.87,4,0.15,101.56,78.85,1266.67
ORD-105607,2025-12-27,West,Chen Wei,Small Business,Electronics,Tablet,132.08,1,0.1,118.87,118.62,1933.33
ORD-105978,2025-08-10,West,Ryan Mitchell,Small Business,Apparel,Polo Shirt,74.81,8,0.0,598.48,384.93,1266.67
ORD-108843,2025-11-21,Northeast,Priya Sharma,Corporate,Apparel,Winter Jacket,62.35,14,0.05,829.26,421.03,1733.33
ORD-103747,2025-06-27,Northeast,Priya Sharma,Consumer,Electronics,Wireless Headphones,403.13,5,0.0,2015.65,1796.52,1400.0
ORD-102196,2025-07-10,Midwest,Aisha Patel,Consumer,Electronics,Bluetooth Speaker,261.89,5,0.0,1309.45,1193.54,1333.33
ORD-108561,2025-12-18,Southeast,Sofia Rodriguez,Consumer,Home & Garden,Tool Kit,127.49,2,0.05,242.23,151.04,1933.33
ORD-111938,2025-02-08,Midwest,David Kim,Corporate,Office Supplies,Pen Set,99.77,4,0.1,359.17,261.73,1066.67
ORD-104285,2025-08-03,Midwest,David Kim,Corporate,Sports,Foam Roller,42.32,14,0.1,533.23,396.11,1266.67
ORD-108569,2025-04-15,Northeast,Priya Sharma,Consumer,Apparel,Baseball Cap,42.75,1,0.05,40.61,24.32,1266.67
ORD-106979,2025-01-24,Midwest,Aisha Patel,Small Business,Sports,Water Bottle,200.2,3,0.05,570.57,478.56,1133.33
ORD-101827,2025-12-25,Northeast,Priya Sharma,Consumer,Home & Garden,Tool Kit,251.67,5,0.0,1258.35,812.75,1933.33
ORD-109154,2025-03-19,West,Ryan Mitchell,Corporate,Electronics,Tablet,296.28,11,0.2,2607.26,2960.03,1200.0
ORD-111684,2025-12-22,West,Ryan Mitchell,Corporate,Sports,Yoga Mat,116.58,15,0.2,1398.96,1269.61,1933.33
ORD-102376,2025-05-25,Southwest,Carlos Mendez,Consumer,Office Supplies,Whiteboard,28.32,1,0.0,28.32,15.61,1333.33
ORD-108551,2025-02-24,West,Ryan Mitchell,Corporate,Sports,Water Bottle,177.25,4,0.1,638.1,432.38,1066.67
ORD-103839,2025-09-03,Midwest,Aisha Patel,Small Business,Apparel,Joggers,67.95,2,0.0,135.9,70.79,1400.0
ORD-101246,2025-02-15,Southeast,Sofia Rodriguez,Corporate,Sports,Dumbbells,255.61,5,0.1,1150.25,862.07,1066.67
ORD-107504,2025-08-01,West,Ryan Mitchell,Small Business,Apparel,Running Shoes,143.07,3,0.0,429.21,192.15,1266.67
ORD-106511,2025-11-12,Southeast,James O'Brien,Consumer,Home & Garden,Plant Pot Set,25.39,2,0.0,50.78,28.51,1733.33
ORD-105439,2025-11-14,Northeast,Marcus Thompson,Small Business,Home & Garden,Throw Blanket,351.53,8,0.0,2812.24,2024.09,1733.33
ORD-111160,2025-04-28,Midwest,David Kim,Corporate,Home & Garden,Plant Pot Set,109.99,4,0.05,417.96,289.02,1266.67
ORD-108964,2025-08-05,Northeast,Marcus Thompson,Consumer,Sports,Jump Rope,215.27,1,0.0,215.27,165.4,1266.67
ORD-111739,2025-05-10,West,Chen Wei,Consumer,Home & Garden,Air Purifier,73.4,4,0.0,293.6,196.99,1333.33
ORD-105510,2025-03-08,West,Ryan Mitchell,Small Business,Home & Garden,Candle Set,337.14,1,0.05,320.28,207.86,1200.0
ORD-105330,2025-04-19,West,Ryan Mitchell,Consumer,Electronics,Portable Charger,905.8,2,0.0,1811.6,1508.46,1266.67
ORD-104531,2025-03-05,Northeast,Marcus Thompson,Corporate,Home & Garden,Air Purifier,480.11,6,0.05,2736.63,1814.12,1200.0
ORD-100365,2025-06-13,Southeast,James O'Brien,Consumer,Electronics,Tablet,250.32,4,0.0,1001.28,764.98,1400.0
ORD-109216,2025-08-05,Southwest,Emily Nakamura,Small Business,Office Supplies,Pen Set,39.5,1,0.1,35.55,21.85,1266.67
ORD-100147,2025-07-18,Southwest,Kwame Asante,Consumer,Office Supplies,Ergonomic Mouse,41.29,1,0.05,39.23,20.66,1333.33
ORD-101668,2025-02-28,Midwest,David Kim,Consumer,Apparel,Winter Jacket,125.22,1,0.0,125.22,71.22,1066.67
ORD-110681,2025-12-25,Southwest,Kwame Asante,Corporate,Sports,Water Bottle,168.13,19,0.0,3194.47,2018.59,1933.33
ORD-107650,2025-02-18,West,Ryan Mitchell,Consumer,Sports,Yoga Mat,104.57,5,0.05,496.71,358.33,1066.67
ORD-108599,2025-09-23,Midwest,Aisha Patel,Consumer,Sports,Water Bottle,116.11,3,0.05,330.91,277.83,1400.0
ORD-107788,2025-01-13,Southwest,Kwame Asante,Consumer,Office Supplies,Planner,120.05,4,0.0,480.2,276.88,1133.33
ORD-103456,2025-07-05,Midwest,David Kim,Consumer,Apparel,Polo Shirt,80.75,1,0.05,76.71,41.79,1333.33
ORD-103271,2025-01-13,Southeast,James O'Brien,Consumer,Apparel,Polo Shirt,57.28,4,0.05,217.66,141.47,1133.33
ORD-104940,2025-05-22,Southeast,Sofia Rodriguez,Small Business,Sports,Resistance Bands,54.46,8,0.0,435.68,344.62,1333.33
ORD-109223,2025-04-05,Southeast,Sofia Rodriguez,Corporate,Apparel,Polo Shirt,78.91,5,0.05,374.82,179.73,1266.67
ORD-106230,2025-08-17,Midwest,David Kim,Consumer,Electronics,Bluetooth Speaker,261.39,3,0.0,784.17,678.77,1266.67
ORD-110752,2025-08-04,West,Chen Wei,Corporate,Apparel,Joggers,49.42,6,0.1,,153.91,1266.67
ORD-109796,2025-12-21,Southwest,Kwame Asante,Corporate,Home & Garden,Plant Pot Set,466.78,10,0.0,4667.8,2870.3,1933.33
ORD-109047,2025-08-06,Southeast,Sofia Rodriguez,Corporate,Sports,Dumbbells,169.92,6,0.1,917.57,804.5,1266.67
ORD-103926,2025-08-13,West,Chen Wei,Corporate,Office Supplies,Ergonomic Mouse,134.76,8,0.1,970.27,564.1,1266.67
ORD-110318,2025-10-23,West,Chen Wei,Consumer,Electronics,Webcam,301.3,4,0.05,1144.94,950.49,1466.67
ORD-108080,2025-05-14,SOUTHEAST,Sofia Rodriguez,Consumer,Apparel,Baseball Cap,153.55,1,0.05,145.87,81.53,1333.33
ORD-100078,2025-05-22,West,Ryan Mitchell,Consumer,Sports,Yoga Mat,342.7,5,0.0,1713.5,1319.24,1333.33
ORD-107088,2025-05-01,Northeast,Priya Sharma,Consumer,Home & Garden,Throw Blanket,307.11,4,0.1,1105.6,752.14,1333.33
ORD-102247,2025-11-25,Midwest,David Kim,Consumer,Home & Garden,Throw Blanket,258.43,2,0.05,491.02,324.56,1733.33
ORD-109965,2025-08-02,West,Chen Wei,Small Business,Home & Garden,Throw Blanket,150.2,8,0.0,1201.6,778.03,1266.67
ORD-109563,2025-08-22,Midwest,David Kim,Corporate,Office Supplies,Notebook Set,121.56,5,0.1,547.02,404.92,1266.67
ORD-110004,2025-07-19,Southeast,Sofia Rodriguez,Consumer,Home & Garden,LED Desk Lamp,477.54,2,0.15,811.82,611.99,1333.33
ORD-107451,2025-06-18,West,Ryan Mitchell,Corporate,Office Supplies,Notebook Set,34.31,17,0.15,495.78,269.57,1400.0
ORD-108980,2025-10-22,Northeast,Priya Sharma,Corporate,Home & Garden,Plant Pot Set,338.04,8,0.2,2163.46,1550.43,1466.67
ORD-102279,2025-02-22,Midwest,David Kim,Corporate,Home & Garden,Throw Blanket,88.11,11,0.05,920.75,723.3,1066.67
ORD-108123,2025-09-19,West,Chen Wei,Consumer,Office Supplies,Desk Organizer,87.55,4,0.0,350.2,191.41,1400.0
ORD-103897,2025-11-15,Southeast,James O'Brien,Consumer,Apparel,Running Shoes,168.36,4,0.0,673.44,281.85,1733.33
ORD-109867,2025-03-02,Southeast,Sofia Rodriguez,Corporate,Apparel,Winter Jacket,123.55,7,0.05,821.61,500.47,1200.0
ORD-107177,2025-10-03,West,Ryan Mitchell,Corporate,Home & Garden,LED Desk Lamp,89.19,11,0.0,981.09,565.21,1466.67
ORD-109312,2025-10-21,Northeast,Priya Sharma,Consumer,Sports,Jump Rope,44.67,4,0.0,178.68,125.98,1466.67
ORD-111419,2025-08-11,Northeast,Priya Sharma,Consumer,Electronics,Webcam,53.5,3,0.0,160.5,120.45,1266.67
ORD-103631,2025-03-25,Northeast,Priya Sharma,Small Business,Home & Garden,Throw Blanket,499.84,5,0.0,2499.2,1453.37,1200.0
ORD-110412,2025-04-01,Northeast,Marcus Thompson,Corporate,Sports,Dumbbells,222.25,17,0.1,3400.42,3016.77,1266.67
ORD-106272,2025-01-17,Midwest,David Kim,Consumer,Apparel,Sunglasses,112.46,5,0.05,534.18,257.28,1133.33
ORD-108616,2025-12-13,Southeast,James O'Brien,Consumer,Office Supplies,Planner,23.7,1,0.0,23.7,13.66,1933.33
ORD-100392,2025-06-02,West,Ryan Mitchell,Small Business,Apparel,Baseball Cap,54.72,8,0.0,437.76,234.76,1400.0
ORD-103191,2025-12-16,Midwest,Aisha Patel,Corporate,Home & Garden,Candle Set,160.44,2,0.15,272.75,202.16,1933.33
ORD-100016,2025-05-02,Midwest,Aisha Patel,Corporate,Home & Garden,LED Desk Lamp,279.12,4,0.05,1060.66,806.76,1333.33
ORD-104200,2025-11-09,West,Ryan Mitchell,Consumer,Office Supplies,Desk Organizer,31.88,4,0.05,121.14,86.75,1733.33
ORD-102672,2025-10-25,Southeast,James O'Brien,Consumer,Apparel,Winter Jacket,162.45,1,0.0,-162.45,91.08,1466.67
ORD-106164,2025-04-15,Southwest,Emily Nakamura,Consumer,Sports,Jump Rope,73.14,2,0.1,131.65,106.6,1266.67
ORD-103493,2025-11-05,Midwest,Aisha Patel,Consumer,Office Supplies,Planner,140.04,3,0.05,399.11,201.93,1733.33
ORD-109651,2025-03-14,Northeast,Priya Sharma,Consumer,Sports,Yoga Mat,309.13,1,0.0,309.13,196.9,1200.0
ORD-107394,2025-04-28,Southeast,James O'Brien,Consumer,Home & Garden,Candle Set,387.01,4,0.0,1548.04,1007.99,1266.67
ORD-104839,2025-04-25,Midwest,David Kim,Corporate,Home & Garden,Air Purifier,397.3,13,0.1,4648.41,3201.24,1266.67
ORD-100593,2025-05-08,West,Chen Wei,Small Business,Office Supplies,Planner,21.47,4,0.05,81.59,41.85,1333.33
ORD-111247,2025-05-04,Northeast,Priya Sharma,Consumer,Sports,Foam Roller,336.86,2,0.15,572.66,417.99,1333.33
ORD-108737,2025-02-04,Midwest,Aisha Patel,Consumer,Office Supplies,Planner,118.32,5,0.0,591.6,397.27,1066.67
ORD-105827,2025-02-06,Southwest,Emily Nakamura,Corporate,Home & Garden,Air Purifier,477.64,3,0.15,1217.98,982.51,1066.67
ORD-107961,2025-05-14,Southeast,James O'Brien,Consumer,Home & Garden,Throw Blanket,94.54,3,0.0,283.62,165.5,1333.33
ORD-105887,2025-12-05,Northeast,Priya Sharma,Small Business,Electronics,Smart Watch,386.03,10,0.0,3860.3,2938.03,1933.33
ORD-102355,2025-02-10,Northeast,Marcus Thompson,Consumer,Apparel,Winter Jacket,193.62,4,0.0,774.48,337.87,1066.67
ORD-106036,2025-10-06,Southeast,Sofia Rodriguez,Consumer,Sports,Resistance Bands,296.29,3,0.0,888.87,656.69,1466.67
ORD-104798,2025-02-12,West,Ryan Mitchell,Corporate,Electronics,Smart Watch,758.43,11,0.1,7508.46,7483.94,1066.67
ORD-110442,2025-11-12,Southeast,Sofia Rodriguez,Consumer,Electronics,Tablet,175.49,3,0.05,500.15,464.65,1733.33
ORD-104592,2025-07-18,Southeast,Sofia Rodriguez,Corporate,Electronics,Portable Charger,336.87,8,0.05,2560.21,2030.38,1333.33
ORD-108656,2025-08-02,Southeast,James O'Brien,Corporate,Home & Garden,Tool Kit,25.93,8,0.05,197.07,140.04,1266.67
ORD-100163,2025-08-04,Northeast,Priya Sharma,Corporate,Electronics,Wireless Headphones,681.93,12,0.15,6955.69,7012.15,1266.67
ORD-111184,2025-09-27,Southwest,Olivia Foster,Consumer,Electronics,Bluetooth Speaker,947.9,4,0.0,3791.6,3074.21,1400.0
ORD-103922,2025-11-13,Midwest,Aisha Patel,Consumer,Apparel,Sunglasses,163.67,4,0.05,621.95,325.27,1733.33
ORD-111807,2025-01-04,West,Ryan Mitchell,Corporate,Home & Garden,Tool Kit,410.17,5,0.1,1845.76,1200.32,1133.33
ORD-107380,2025-06-08,Southwest,Kwame Asante,Consumer,Home & Garden,Candle Set,230.64,4,0.05,876.43,674.93,1400.0
ORD-109019,2025-09-18,Midwest,David Kim,Consumer,Apparel,Winter Jacket,112.3,5,0.0,561.5,326.85,1400.0
ORD-106356,2025-08-23,Southeast,James O'Brien,Corporate,Office Supplies,Desk Organizer,19.51,2,0.1,35.12,21.23,1266.67
ORD-109092,2025-07-03,West,Chen Wei,Consumer,Electronics,Tablet,675.81,2,0.15,1148.88,1134.26,1333.33
ORD-105542,2025-11-21,Southwest,Olivia Foster,Consumer,Office Supplies,Notebook Set,36.13,3,0.05,102.97,62.1,1733.33
ORD-106007,2025-02-08,Midwest,David Kim,Consumer,Apparel,Polo Shirt,191.35,2,0.05,363.56,157.38,1066.67
ORD-107993,2025-05-12,Midwest,David Kim,Consumer,Home & Garden,Tool Kit,254.36,2,0.1,457.85,322.16,1333.33
ORD-107638,2025-01-21,Southwest,Olivia Foster,Corporate,Electronics,Smart Watch,495.79,6,0.05,2826.0,2254.92,1133.33
ORD-106793,2025-05-05,Northeast,Priya Sharma,Corporate,Office Supplies,Whiteboard,60.6,19,0.05,1093.83,765.32,1333.33
ORD-107758,2025-12-16,Midwest,David Kim,Corporate,Sports,Dumbbells,52.39,16,0.1,754.42,570.94,1933.33
ORD-104837,2025-06-24,West,Ryan Mitchell,Small Business,Sports,Foam Roller,229.54,6,0.1,1239.52,877.86,1400.0
ORD-102293,2025-07-22,Midwest,David Kim,Consumer,Electronics,Tablet,955.1,5,0.1,4297.95,4272.42,1333.33
ORD-106548,2025-03-10,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Whiteboard,37.58,2,0.0,75.16,42.77,1200.0
ORD-107898,2025-04-23,Northeast,Marcus Thompson,Consumer,Office Supplies,Notebook Set,10.74,4,0.0,42.96,23.27,1266.67
ORD-104481,2025-07-14,Midwest,Aisha Patel,Small Business,Apparel,Baseball Cap,182.84,6,0.05,1042.19,635.61,1333.33
ORD-103716,2025-05-22,Northeast,Priya Sharma,Consumer,Apparel,Winter Jacket,167.02,4,0.0,668.08,310.22,1333.33
ORD-106140,2025-07-28,Southwest,Olivia Foster,Consumer,Home & Garden,Plant Pot Set,360.49,4,0.0,1441.96,1054.15,1333.33
ORD-101549,2025-09-09,Southeast,James O'Brien,Corporate,Apparel,Running Shoes,188.47,14,0.1,2374.72,1555.0,1400.0
ORD-102044,2025-11-16,West,Ryan Mitchell,Small Business,Home & Garden,Plant Pot Set,349.74,6,0.05,1993.52,1357.77,1733.33
ORD-100767,2025-11-18,Southeast,Sofia Rodriguez,Consumer,Apparel,Polo Shirt,159.01,4,0.0,636.04,324.91,1733.33
ORD-105693,2025-08-21,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Pen Set,77.06,3,0.0,231.18,129.12,1266.67
ORD-107870,2025-11-21,Northeast,Priya Sharma,Corporate,Electronics,Webcam,693.22,9,0.05,5927.03,5446.41,1733.33
ORD-109700,2025-11-13,West,,Consumer,Electronics,Webcam,637.47,4,0.05,2422.39,1923.14,1733.33
ORD-107857,2025-04-03,Southwest,Carlos Mendez,Consumer,Electronics,Webcam,693.97,1,0.15,589.87,617.31,1266.67
ORD-103302,2025-08-06,West,Chen Wei,Consumer,Apparel,Polo Shirt,74.8,1,0.0,74.8,31.88,1266.67
ORD-104517,2025-12-19,Midwest,Aisha Patel,Corporate,Sports,Yoga Mat,338.38,7,0.05,2250.23,1465.85,1933.33
ORD-110953,2025-02-25,Southeast,Sofia Rodriguez,Corporate,Electronics,Tablet,195.27,13,0.0,2538.51,2285.44,1066.67
ORD-111541,2025-02-02,West,Chen Wei,Small Business,Sports,Resistance Bands,70.56,10,0.05,670.32,427.3,1066.67
ORD-103292,06/09/2025,Midwest,Aisha Patel,Corporate,Electronics,Webcam,100.39,1,0.15,85.33,77.69,1400.0
ORD-109011,2025-06-10,Southeast,Sofia Rodriguez,Small Business,Home & Garden,LED Desk Lamp,370.28,8,0.1,2666.02,2138.43,1400.0
ORD-101403,2025-10-27,Northeast,Priya Sharma,Consumer,Apparel,Winter Jacket,31.93,2,0.0,63.86,29.17,1466.67
ORD-101382,2025-12-08,West,Ryan Mitchell,Consumer,Home & Garden,Tool Kit,328.57,5,0.0,1642.85,1040.48,1933.33
ORD-106928,2025-10-09,Southeast,James O'Brien,Corporate,Sports,Resistance Bands,346.16,5,0.05,1644.26,1229.39,1466.67
ORD-105671,2025-05-17,West,Ryan Mitchell,Consumer,Office Supplies,Ergonomic Mouse,102.4,1,0.0,102.4,46.13,1333.33
ORD-101638,2025-12-07,Midwest,Aisha Patel,Consumer,Office Supplies,Desk Organizer,112.84,3,0.0,338.52,202.7,1933.33
ORD-111830,2025-07-26,Midwest,David Kim,Consumer,Office Supplies,Pen Set,70.63,3,0.0,211.89,111.79,1333.33
ORD-106907,2025-11-13,Northeast,Marcus Thompson,Consumer,Office Supplies,Desk Organizer,119.09,2,0.05,226.27,135.34,1733.33
ORD-108591,2025-01-27,Midwest,David Kim,Consumer,Sports,Jump Rope,287.67,4,0.1,1035.61,761.93,1133.33
ORD-106406,2025-05-18,Midwest,David Kim,Small Business,Home & Garden,Air Purifier,312.38,3,0.05,890.28,686.61,1333.33
ORD-109074,2025-06-15,Northeast,Priya Sharma,Corporate,Sports,Foam Roller,185.13,21,0.15,3304.57,2783.6,1400.0
ORD-101179,2025-08-10,Southeast,Sofia Rodriguez,Corporate,Home & Garden,Air Purifier,393.28,12,0.1,4247.42,3398.84,1266.67
